Round,RemainingEnergy(J)
401,31.20404039806605
402,31.15032353692666
403,31.103658778417667
404,31.058566122258128
405,31.014060235584996
406,30.969440795039088
407,30.923287518110534
408,30.878061101064716
409,30.832037645638085
410,30.78619677882514
411,30.741746414089235
412,30.6967193896402
413,30.652250848920225
414,30.607302026882916
415,30.561798775523936
416,30.517243650482243
417,30.472522485316023
418,30.427425572932542
419,30.38278406974096
420,30.33807075422183
421,30.293102431909833
422,30.248534313141537
423,30.203513763807706
424,30.15876128006827
425,30.114040480221398
426,30.06916436378994
427,30.024552897864016
428,29.972574631646108
429,29.927100559143348
430,29.8819113844492
431,29.837590322834263
432,29.79277133649113
433,29.746723589865507
434,29.70028101040685
435,29.65573154453597
436,29.602530874309366
437,29.557412813841257
438,29.512062770287486
439,29.46753279318818
440,29.420277120462085
441,29.372979590887244
442,29.328184818556576
443,29.28173668973338
444,29.237120641419292
445,29.19190589386854
446,29.146676071524528
447,29.10135062897975
448,29.055636004220226
449,29.011311767411218
450,28.96622433686494
451,28.92008910741951
452,28.868118883517152
453,28.823218418522814
454,28.778350782994185
455,28.732310589348252
456,28.680523846921613
457,28.635151507524952
458,28.590460436706493
459,28.545666252540478
460,28.50122039730005
461,28.456629591312556
462,28.412386138030623
463,28.367783834558033
464,28.323051627689825
465,28.278477359264702
466,28.234222422312165
467,28.188834552663746
468,28.143835467925626
469,28.099226896297022
470,28.053380618498313
471,28.007579189817207
472,27.963265983116322
473,27.91767306960667
474,27.873163716170016
475,27.82898111245495
476,27.783256860028807
477,27.738993106681317
478,27.692288524109493
479,27.64128313317491
480,27.589695941692877
481,27.54445919193246
482,27.49974435616924
483,27.4545157646917
484,27.407323879127336
485,27.36055099105261
486,27.315070751034618
487,27.27052089253321
488,27.2252989072706
489,27.1809156553661
490,27.136109971217863
491,27.084056829823133
492,27.039465222188536
493,26.992112186884025
494,26.940931899524923
495,26.895862507280597
496,26.850999537644572
497,26.805498146039543
498,26.753339097223687
499,26.709064101287453
500,26.6573307768854
501,26.612720304598373
502,26.566814897562534
503,26.522475750573047
504,26.470162829093002
505,26.423528659385624
506,26.378995399754498
507,26.33650587625825
508,26.29206812711432
509,26.247600050866417
510,26.20360088168356
511,26.158610383426605
512,26.107304888183336
513,26.063522932372265
514,26.018440912380992
515,25.972965950063198
516,25.928285308937767
517,25.88415213839402
518,25.840123795327205
519,25.79512424568623
520,25.743558781245213
521,25.697916924301293
522,25.65393565334532
523,25.607405951674714
524,25.56183495648073
525,25.5160728727085
526,25.472210591839048
527,25.428328644405102
528,25.37625372028948
529,25.331183358810215
530,25.284800229660238
531,25.2387900940836
532,25.193889175331602
533,25.14205435501579
534,25.097156031403365
535,25.05042946272297
536,25.005043565630142
537,24.95863040434172
538,24.911843289717375
539,24.86744448259399
540,24.8230687409665
541,24.77887130350954
542,24.734700493828573
543,24.688088929569936
544,24.643610082029888
545,24.5991006792196
546,24.555095973689628
547,24.509277387851398
548,24.465555490822748
549,24.41515217386385
550,24.364110850887304
551,24.317793910565538
552,24.274401854644033
553,24.228047476711698
554,24.183773616434525
555,24.14003651843694
556,24.09639928559307
557,24.052188431997912
558,24.004977688662184
559,23.95919138366423
560,23.915112947284605
561,23.869207351495756
562,23.825605811067867
563,23.780343638617623
564,23.734115699632017
565,23.691012293782343
566,23.645709215420336
567,23.599571499622215
568,23.553982661307607
569,23.510104858725278
570,23.46666609626158
571,23.422394577809367
572,23.37886560195693
573,23.334820190198812
574,23.28926262844836
575,23.245441088892182
576,23.20018395126637
577,23.156571888869998
578,23.112843606673692
579,23.066829877888626
580,23.022876611688147
581,22.976483683927963
582,22.933272239177477
583,22.887336709560294
584,22.84588857220453
585,22.802154391311465
586,22.75677714802738
587,22.71130539951903
588,22.66762477276183
589,22.620526652033565
590,22.574269056537425
591,22.53110008971266
592,22.478301279418332
